Dipteryx alata Vogel ;0.7251;Amostrada;10
Dipteryx alata Vogel ;0.6948;Amostrada;10
Dipteryx alata Vogel ;0.6707;Amostrada;10
Dipteryx alata Vogel ;0.7031;Amostrada;10
Enterolobium contortisiliquum ;0.42;Literatura;11
Enterolobium contortisiliquum ;0.53;Literatura;11
Enterolobium contortisiliquum ;0.3354;Literatura;11
Enterolobium contortisiliquum ;0.289;Literatura;11
Enterolobium contortisiliquum ;0.38;Literatura;11
Enterolobium contortisiliquum ;0.43;Literatura;11
Enterolobium contortisiliquum ;0.3;Literatura;11
Enterolobium contortisiliquum ;0.3237;Amostrada;11
Enterolobium contortisiliquum ;0.325;Amostrada;11
Enterolobium contortisiliquum ;0.3471;Amostrada;11
Enterolobium contortisiliquum ;0.2879;Amostrada;11
Enterolobium contortisiliquum ;0.3121;Amostrada;11
Enterolobium contortisiliquum ;0.3652;Amostrada;11
Ficus  guaranitica;0.4;Literatura;12
Ficus  guaranitica;0.5266;Amostrada;12
Ficus  guaranitica;0.5244;Amostrada;12
Ficus  guaranitica;0.5984;Amostrada;12
Ficus  guaranitica;0.4845;Amostrada;12
Ficus  guaranitica;0.5497;Amostrada;12
Hymenaea courbaril ;0.75;Literatura;13
Hymenaea courbaril ;0.74;Literatura;13
Hymenaea courbaril ;0.82;Literatura;13
Hymenaea courbaril ;0.765;Literatura;13
Hymenaea courbaril ;0.96;Literatura;13
Hymenaea courbaril ;0.79;Literatura;13
Hymenaea courbaril ;0.7;Literatura;13
Hymenaea courbaril ;0.9;Literatura;13
Hymenaea courbaril ;0.68;Literatura;13
Hymenaea courbaril ;0.71;Literatura;13
Hymenaea courbaril ;0.7577;Literatura;13
Hymenaea courbaril ;0.8;Literatura;13
Hymenaea courbaril ;0.77;Literatura;13
Hymenaea courbaril ;0.857;Literatura;13
Hymenaea courbaril ;0.857;Literatura;13
Hymenaea courbaril ;0.86;Literatura;13
Hymenaea courbaril ;0.82;Literatura;13
Hymenaea courbaril ;0.71;Literatura;13
Hymenaea courbaril ;0.76;Literatura;13
Hymenaea courbaril ;0.7743;Amostrada;13
Hymenaea courbaril ;0.7475;Amostrada;13
Hymenaea courbaril ;0.7562;Amostrada;13
Hymenaea courbaril ;0.7415;Amostrada;13
Hymenaea courbaril ;0.7728;Amostrada;13
Hymenaea courbaril ;0.7443;Amostrada;13
Lonchocaspus cultratus;0.5;Literatura;14
Lonchocaspus cultratus;0.68;Literatura;14
Lonchocaspus cultratus;0.7197;Amostrada;14
Lonchocaspus cultratus;0.5268;Amostrada;14
Lonchocaspus cultratus;0.4881;Amostrada;14
Lonchocaspus cultratus;0.5076;Amostrada;14
Lonchocaspus cultratus;0.543;Amostrada;14
Lonchocaspus cultratus;0.562;Amostrada;14
Luehea divaricata ;0.53;Literatura;15
Luehea divaricata ;0.64;Literatura;15
Luehea divaricata ;0.5332;Literatura;15
Luehea divaricata ;0.516;Literatura;15
Luehea divaricata ;0.7028;Amostrada;15
Luehea divaricata ;0.6727;Amostrada;15
Luehea divaricata ;0.6887;Amostrada;15
Luehea divaricata ;0.5948;Amostrada;15
Luehea divaricata ;0.691;Amostrada;15
Machaerium brasiliensis;0.6;Literatura;16
Machaerium brasiliensis;0.66;Literatura;16
Machaerium brasiliensis;0.4787;Amostrada;16
Machaerium brasiliensis;0.4954;Amostrada;16
Machaerium brasiliensis;0.4955;Amostrada;16
Machaerium brasiliensis;0.5354;Amostrada;16
Machaerium brasiliensis;0.5736;Amostrada;16
Machaerium brasiliensis;0.5308;Amostrada;16
Machaerium hirtum ;0.66;Literatura;17
Machaerium hirtum ;0.3493;Amostrada;17
Machaerium hirtum ;0.3321;Amostrada;17
Machaerium hirtum ;0.3437;Amostrada;17
Machaerium hirtum ;0.3467;Amostrada;17
Machaerium hirtum ;0.3531;Amostrada;17
Machaerium hirtum ;0.3442;Amostrada;17
Mimosa caesalpiniifolia ;0.8;Literatura;18
Mimosa caesalpiniifolia ;0.7742;Amostrada;18
Mimosa caesalpiniifolia ;0.7051;Amostrada;18
Mimosa caesalpiniifolia ;0.7966;Amostrada;18
Mimosa caesalpiniifolia ;0.7551;Amostrada;18
Mimosa caesalpiniifolia ;0.7584;Amostrada;18
Moquiniastrum polymorphum ;0.955;Literatura;19
Moquiniastrum polymorphum ;0.5921;Amostrada;19
Moquiniastrum polymorphum ;0.5983;Amostrada;19
Moquiniastrum polymorphum ;0.5789;Amostrada;19
Moquiniastrum polymorphum ;0.5691;Amostrada;19
Moquiniastrum polymorphum ;0.6045;Amostrada;19
Myroxylon peruiferum ;0.78;Literatura;20
Myroxylon peruiferum ;0.95;Literatura;20
Myroxylon peruiferum ;0.78;Literatura;20
Myroxylon peruiferum ;0.86;Literatura;20
Myroxylon peruiferum ;0.8256;Literatura;20
Myroxylon peruiferum ;0.78;Literatura;20
Myroxylon peruiferum ;0.75;Literatura;20
Myroxylon peruiferum ;0.7202;Amostrada;20
Myroxylon peruiferum ;0.732;Amostrada;20
Myroxylon peruiferum ;0.6786;Amostrada;20
Myroxylon peruiferum ;0.7067;Amostrada;20
Myroxylon peruiferum ;0.685;Amostrada;20
Myroxylon peruiferum ;0.6902;Amostrada;20
Parapiptadenia rigida ;1.07;Literatura;21
Parapiptadenia rigida ;0.54;Literatura;21
Parapiptadenia rigida ;0.69;Literatura;21
Parapiptadenia rigida ;0.6708;Amostrada;21
Parapiptadenia rigida ;0.7353;Amostrada;21
Parapiptadenia rigida ;0.7732;Amostrada;21
Peltophorum dubium ;0.53;Literatura;22
Peltophorum dubium ;0.65;Literatura;22
Peltophorum dubium ;0.74;Literatura;22
Peltophorum dubium ;0.69;Literatura;22
Peltophorum dubium ;0.7654;Literatura;22
Peltophorum dubium ;0.774;Literatura;22
Peltophorum dubium ;0.75;Literatura;22
Peltophorum dubium ;0.5543;Amostrada;22
Peltophorum dubium ;0.5608;Amostrada;22
Peltophorum dubium ;0.5538;Amostrada;22
Peltophorum dubium ;0.4972;Amostrada;22
Peltophorum dubium ;0.4963;Amostrada;22
Peltophorum dubium ;0.5082;Amostrada;22
Piptadenia gonoacantha ;0.54;Literatura;23
Piptadenia gonoacantha ;0.58;Literatura;23
Piptadenia gonoacantha ;0.68;Literatura;23
Piptadenia gonoacantha ;0.75;Literatura;23
Piptadenia gonoacantha ;0.6555;Amostrada;23
Piptadenia gonoacantha ;0.7456;Amostrada;23
Piptadenia gonoacantha ;0.556;Amostrada;23
Piptadenia gonoacantha ;0.6218;Amostrada;23
Piptadenia gonoacantha ;0.6304;Amostrada;23
Poecilanthe parviflora;0.81;Literatura;24
Poecilanthe parviflora;0.99;Literatura;24
Poecilanthe parviflora;0.9254;Amostrada;24
Poecilanthe parviflora;0.9065;Amostrada;24
Poecilanthe parviflora;0.897;Amostrada;24
Poecilanthe parviflora;0.9512;Amostrada;24
Poecilanthe parviflora;0.9703;Amostrada;24
Psidium guajava ;0.8;Literatura;25
Psidium guajava ;0.6285;Literatura;25
Psidium guajava ;0.6;Literatura;25
Psidium guajava ;0.5786;Literatura;25
Psidium guajava ;0.5027;Amostrada;25
Psidium guajava ;0.5324;Amostrada;25
Psidium guajava ;0.5158;Amostrada;25
Psidium guajava ;0.5255;Amostrada;25
Psidium guajava ;0.5126;Amostrada;25
Psidium guajava ;0.5261;Amostrada;25
Pterogyne nitens ;0.57;Literatura;26
Pterogyne nitens ;0.71;Literatura;26
Pterogyne nitens ;0.66;Literatura;26
Pterogyne nitens ;0.66;Literatura;26
Pterogyne nitens ;0.77;Literatura;26
Pterogyne nitens ;0.63;Literatura;26
Pterogyne nitens ;0.6708;Literatura;26
Pterogyne nitens ;0.68;Literatura;26
Pterogyne nitens ;0.71;Literatura;26
Pterogyne nitens ;0.76;Literatura;26
Pterogyne nitens ;0.7574;Amostrada;26
Pterogyne nitens ;0.6553;Amostrada;26
Pterogyne nitens ;0.7402;Amostrada;26
Pterogyne nitens ;0.7095;Amostrada;26
Pterogyne nitens ;0.6711;Amostrada;26
Pterogyne nitens ;0.6929;Amostrada;26
Schinus terebinthifolia ;0.49;Literatura;27
Schinus terebinthifolia ;0.4937;Amostrada;27
Schinus terebinthifolia ;0.5198;Amostrada;27
Schinus terebinthifolia ;0.4414;Amostrada;27
Schinus terebinthifolia ;0.5;Amostrada;27
Schinus terebinthifolia ;0.4495;Amostrada;27
Schinus terebinthifolia ;0.5263;Amostrada;27
Schizolobium parahyba ;0.27;Literatura;28
Schizolobium parahyba ;0.49;Literatura;28
Schizolobium parahyba ;0.3;Literatura;28
Schizolobium parahyba ;0.32;Literatura;28
Schizolobium parahyba ;0.35;Literatura;28
Schizolobium parahyba ;0.4;Literatura;28
Schizolobium parahyba ;0.302;Literatura;28
Schizolobium parahyba ;0.37;Literatura;28
Schizolobium parahyba ;0.24;Literatura;28
Schizolobium parahyba ;0.3485;Amostrada;28
Schizolobium parahyba ;0.3951;Amostrada;28
Schizolobium parahyba ;0.3655;Amostrada;28
Schizolobium parahyba ;0.4482;Amostrada;28
Schizolobium parahyba ;0.3788;Amostrada;28
Senegalia polyphylla ;0.6;Literatura;29
Senegalia polyphylla ;0.65;Literatura;29
Senegalia polyphylla ;0.79;Literatura;29
Senegalia polyphylla ;0.6371;Literatura;29
Senegalia polyphylla ;0.6;Literatura;29
Senegalia polyphylla ;0.49;Literatura;29
Senegalia polyphylla ;0.6864;Amostrada;29
Senegalia polyphylla ;0.6228;Amostrada;29
Senegalia polyphylla ;0.7251;Amostrada;29
Senegalia polyphylla ;0.6712;Amostrada;29
Senegalia polyphylla ;0.6977;Amostrada;29
Urera baccifera ;0.165;Literatura;30
Urera baccifera ;0.2111;Amostrada;30
Urera baccifera ;0.2661;Amostrada;30
Urera baccifera ;0.1928;Amostrada;30
Urera baccifera ;0.2222;Amostrada;30
Urera baccifera ;0.2716;Amostrada;30
Urera baccifera ;0.2155;Amostrada;30
Zeyheria tuberculosa ;0.61;Literatura;31
Zeyheria tuberculosa ;0.66;Literatura;31
Zeyheria tuberculosa ;0.77;Literatura;31
Zeyheria tuberculosa ;0.5823;Amostrada;31
Zeyheria tuberculosa ;0.5385;Amostrada;31
Zeyheria tuberculosa ;0.4934;Amostrada;31
Zeyheria tuberculosa ;0.5466;Amostrada;31
Zeyheria tuberculosa ;0.6125;Amostrada;31
Zeyheria tuberculosa ;0.569;Amostrada;31
